date,return,sentiment_mean,n_tweets,sentiment_lag1
2020-01-03,0.013268521727000326,0.19777624,7,
2020-01-06,0.010489502076611812,0.15818897,4,0.19777624
2020-01-07,0.003935150508558971,0.20559387,7,0.15818897
2020-01-08,-0.007501524641443713,0.011573769,6,0.20559387
2020-01-09,-0.005651653463197515,0.7045032,5,0.011573769
2020-01-10,0.006026192495848015,0.11152999,5,0.7045032
2020-01-13,-0.007419483430124996,0.2702224,7,0.11152999
2020-01-14,-0.0008915435213457945,0.115942396,14,0.2702224
2020-01-15,0.005834242779070742,0.025699848,12,0.115942396
2020-01-16,-0.0015695082440052577,0.41533196,6,0.025699848
2020-01-17,0.0018454259925253513,0.21260902,14,0.41533196
2020-01-21,0.0010915790702048511,0.41485783,14,0.21260902
2020-01-22,0.0003406555206315609,-0.017403007,8,0.41485783
2020-01-23,0.002248122121045526,0.39173558,12,-0.017403007
2020-01-24,0.005845572586286041,0.46279612,6,0.39173558
2020-01-27,0.006825312844883635,0.28252092,7,0.46279612
2020-01-28,-0.008926785569624784,0.05526908,15,0.28252092
2020-01-29,0.005417872354848807,0.32035208,13,0.05526908
2020-01-30,6.732120695107646e-05,0.1360288,8,0.32035208
2020-01-31,0.005792420039608892,0.6365538,5,0.1360288
2020-02-03,-0.006495688802043542,0.115906894,6,0.6365538
2020-02-04,-0.01300895070524588,0.37970948,10,0.115906894
2020-02-05,0.0012293105482077404,0.05719734,7,0.37970948
2020-02-06,0.005388399719282511,0.23834026,8,0.05719734
2020-02-07,0.002645857569860688,0.25095347,4,0.23834026
2020-02-10,0.0025712490701368385,0.22752142,12,0.25095347
2020-02-11,-0.0034419552752806837,0.27178034,11,0.22752142
2020-02-12,-0.0008127480224853212,0.1534178,10,0.27178034
2020-02-13,0.00569345014846645,0.14655036,10,0.1534178
2020-02-14,0.004178427664004669,0.29172018,9,0.14655036
2020-02-18,0.012818816524224008,0.42301422,8,0.29172018
2020-02-19,0.005831221275388376,-0.40846524,7,0.42301422
2020-02-20,0.004084659090851872,0.4191155,14,-0.40846524
2020-02-21,0.015025216397275942,0.27427068,12,0.4191155
2020-02-24,0.008985128746405113,0.2554526,14,0.27427068
2020-02-25,-0.017874260693127697,0.2255622,22,0.2554526
2020-02-26,0.004370503298157802,0.3187208,16,0.2255622
2020-02-27,0.00019483522153040944,0.091224775,7,0.3187208
2020-02-28,-0.03649347478693177,0.14199497,13,0.091224775
2020-03-02,0.005526297603759334,0.14354135,7,0.14199497
2020-03-03,0.031434333360162325,0.08248276,10,0.14354135
2020-03-04,0.0017545277375516921,-0.04993342,6,0.08248276
2020-03-05,0.021600945458936538,0.2826114,11,-0.04993342
2020-03-06,0.00038096105467699815,0.11572802,8,0.2826114
2020-03-09,0.0016502348575044845,0.17266692,8,0.11572802
2020-03-10,-0.02110133630677158,0.3477064,19,0.17266692
2020-03-11,-0.0035603512879937016,0.05443877,6,0.3477064
2020-03-12,-0.0398882588306293,0.26070586,15,0.05443877
2020-03-13,-0.03051623730778741,0.4483661,4,0.26070586
2020-03-16,-0.011446115323986206,0.19491026,7,0.4483661
2020-03-17,0.0135554799295321,0.17844298,15,0.19491026
2020-03-18,-0.019921988429849713,0.45428962,4,0.17844298
2020-03-19,-0.018905499074657994,0.46706557,12,0.45428962
2020-03-20,0.014995707221804766,0.44338557,9,0.46706557
2020-03-23,0.044179590424960224,0.29252556,11,0.44338557
2020-03-24,0.048530353360380474,0.011030691,7,0.29252556
2020-03-25,-0.01368964099270864,-0.08327489,11,0.011030691
2020-03-26,0.012822223412266576,0.29886064,12,-0.08327489
2020-03-27,-0.006460489804721581,0.39457563,11,0.29886064
2020-03-30,0.004400644787818209,0.39365014,7,0.39457563
2020-03-31,-0.03184668568859872,0.23929612,9,0.39365014
2020-04-01,0.009456223354449733,0.11042979,9,0.23929612
2020-04-02,0.0163934225377782,0.27054256,8,0.11042979
2020-04-03,0.0049374590529023266,0.09657836,10,0.27054256
2020-04-06,0.027710521817620126,0.37838128,11,0.09657836
2020-04-07,-0.005354484768834378,0.0010824979,10,0.37838128
2020-04-08,-0.008907968786563414,0.34359637,4,0.0010824979
2020-04-09,0.026123560972308058,0.19337854,10,0.34359637
2020-04-13,0.017140343933811808,-0.030085655,6,0.19337854
2020-04-14,0.007868093580683189,0.27917704,5,-0.030085655
2020-04-15,-0.005101958505246418,0.11632929,8,0.27917704
2020-04-16,-0.0008649946516461338,0.2779848,8,0.11632929
2020-04-17,-0.019417471147623044,-0.2515492,6,0.2779848
2020-04-20,0.007126124562213176,0.1559333,5,-0.2515492
2020-04-21,-0.006825274631933054,0.23658343,15,0.1559333
2020-04-22,0.019670860003665247,0.2997651,9,0.23658343
2020-04-23,0.00995486708021609,0.088330485,10,0.2997651
2020-04-24,-0.004285520778353313,0.44735798,4,0.088330485
2020-04-27,-0.006640444141094992,0.37093523,9,0.44735798
2020-04-28,-0.004456556273727319,0.0015852241,15,0.37093523
2020-04-29,0.005533445721913166,0.2913427,9,0.0015852241
2020-04-30,-0.018116569301821484,0.3390605,10,0.2913427
2020-05-01,0.00617125761149806,0.17581409,11,0.3390605
2020-05-04,0.003504803873276119,0.12660249,6,0.17581409
2020-05-05,0.004241037483481591,0.18434747,6,0.12660249
2020-05-06,-0.012855591040204617,0.098926865,5,0.18434747
2020-05-07,0.015350754880484763,0.09332276,15,0.098926865
2020-05-08,-0.006010293229887331,-0.16512628,9,0.09332276
2020-05-11,-0.006233636774804485,0.09372947,10,-0.16512628
2020-05-12,0.0038890673962401756,0.24019925,10,0.09372947
2020-05-13,0.00962264814750724,0.2897119,2,0.24019925
2020-05-14,0.008850059782004704,0.16199361,11,0.2897119
2020-05-15,0.0056438144895878395,0.41344288,2,0.16199361
2020-05-18,-0.007564144999551381,0.2223428,7,0.41344288
2020-05-19,0.00965020617044443,0.058557626,7,0.2223428
2020-05-20,0.0023742810342795018,0.21614635,6,0.058557626
2020-05-21,-0.0145763375976391,0.39975774,6,0.21614635
2020-05-22,0.005916836449104457,0.2573352,5,0.39975774
2020-05-26,-0.014214859559966153,0.24191399,8,0.2573352
2020-05-27,0.0018024320171106112,0.10658668,7,0.24191399
2020-05-28,0.003350344766475555,0.06303089,6,0.10658668
2020-05-29,0.0073584122707384125,0.16347642,4,0.06303089
2020-06-01,0.004603768848692402,0.049057193,10,0.16347642
2020-06-02,-0.0064768271714218395,0.15447186,9,0.049057193
2020-06-03,-0.01845018380928054,-0.070972145,6,0.15447186
2020-06-04,0.010526269495827023,0.17076693,10,-0.070972145
2020-06-05,-0.02027532426346157,-0.0041587297,11,0.17076693
2020-06-08,0.010822142733466267,0.40838933,6,-0.0041587297
2020-06-09,0.00964183116931494,0.45393744,7,0.40838933
2020-06-10,0.014324773012967418,0.22946973,11,0.45393744
2020-06-11,-0.007214084989501601,0.40836328,7,0.22946973
2020-06-12,0.0014163170663434865,0.10922087,12,0.40836328
2020-06-15,-0.0017832572551969017,0.06571483,18,0.10922087
2020-06-16,-0.0004928345355281749,0.6320154,6,0.06571483
2020-06-17,0.0019106166939522051,-0.17822504,10,0.6320154
2020-06-18,-0.001968455156468263,0.3055058,9,-0.17822504
2020-06-19,0.011032995719469696,0.15279359,9,0.3055058
2020-06-22,0.006462217682632332,0.03937994,17,0.15279359
2020-06-23,0.008419646377624934,0.14660637,12,0.03937994
2020-06-24,-0.0034839130582626776,0.17837445,12,0.14660637
2020-06-25,-0.0006027175913517757,0.2647756,16,0.17837445
2020-06-26,0.004463149702982783,0.025494844,2,0.2647756
2020-06-29,0.0005404803669293301,0.5925158,2,0.025494844
2020-06-30,0.004440918278166173,0.84879243,2,0.5925158
2020-07-01,-0.004481089931769877,0.2036153,3,0.84879243
2020-07-02,0.0021606086958432247,-0.12348746,7,0.2036153
2020-07-06,0.005988741319838731,-0.10864355,14,-0.12348746
2020-07-07,0.006310260659329048,-0.03560941,12,-0.10864355
2020-07-08,0.006211565862881185,0.24287543,10,-0.03560941
2020-07-09,-0.0027044004055614135,-0.01498778,9,0.24287543
2020-07-10,-0.0025938951172596036,0.17315297,8,-0.01498778
2020-07-13,0.0012411575864292868,0.4037299,8,0.17315297
2020-07-14,0.004663568910189042,0.27006388,12,0.4037299
2020-07-15,0.0008813320073604025,-0.17745866,15,0.27006388
2020-07-16,-0.009451688651900159,-0.035374448,8,-0.17745866
2020-07-17,0.008238009985450212,-0.016181653,10,-0.035374448
2020-07-20,0.004820170160796611,-0.011608202,8,-0.016181653
2020-07-21,0.012050997596656066,0.27013415,7,-0.011608202
2020-07-22,0.015202340363078104,-0.035485484,10,0.27013415
2020-07-23,0.008825301770064575,0.17360142,16,-0.035485484
2020-07-24,0.008578870839228259,0.08192977,8,0.17360142
2020-07-27,0.019753770786684832,0.029603252,10,0.08192977
2020-07-28,0.00834113103275036,0.05048853,14,0.029603252
2020-07-29,0.0075102306547618625,0.019684808,12,0.05048853
2020-07-30,-0.007400261112960993,0.2130587,11,0.019684808
