date,return,sentiment_mean,n_tweets,sentiment_lag1
2020-01-03,-0.0019275310864202977,0.19777624,7,
2020-01-06,0.0003619900171218937,0.15818897,4,0.19777624
2020-01-07,-0.002051107105724981,0.20559387,7,0.15818897
2020-01-08,0.0033851362838592802,0.011573769,6,0.20559387
2020-01-09,0.004217371805661951,0.7045032,5,0.011573769
2020-01-10,-0.007079358414992298,0.11152999,5,0.7045032
2020-01-13,0.008217824106966809,0.2702224,7,0.11152999
2020-01-14,0.00011975755770077257,0.115942396,14,0.2702224
2020-01-15,0.0015576655432416597,0.025699848,12,0.115942396
2020-01-16,0.009932048939194749,0.41533196,6,0.025699848
2020-01-17,0.00011857967939232772,0.21260902,14,0.41533196
2020-01-21,-0.011017871460382134,0.41485783,14,0.21260902
2020-01-22,-0.005270492066422161,-0.017403007,8,0.41485783
2020-01-23,0.01083787811169179,0.39173558,12,-0.017403007
2020-01-24,-0.004645960638292035,0.46279612,6,0.39173558
2020-01-27,-0.018910758892234703,0.28252092,7,0.46279612
2020-01-28,0.006465515479801454,0.05526908,15,0.28252092
2020-01-29,0.005333505232345326,0.32035208,13,0.05526908
2020-01-30,0.0010850946009424156,0.1360288,8,0.32035208
2020-01-31,-0.023124299603693,0.6365538,5,0.1360288
2020-02-03,-0.00037006538613437723,0.115906894,6,0.6365538
2020-02-04,0.01887030221798125,0.37970948,10,0.115906894
2020-02-05,0.016705295827868172,0.05719734,7,0.37970948
2020-02-06,0.0032145879552964995,0.23834026,8,0.05719734
2020-02-07,-0.0072399125525114405,0.25095347,4,0.23834026
2020-02-10,0.005618811670540458,0.22752142,12,0.25095347
2020-02-11,0.00380449327052812,0.27178034,11,0.22752142
2020-02-12,0.009355619982525987,0.1534178,10,0.27178034
2020-02-13,-0.005631777481065581,0.14655036,10,0.1534178
2020-02-14,-0.0012981002930706476,0.29172018,9,0.14655036
2020-02-18,-0.00567083770891863,0.42301422,8,0.29172018
2020-02-19,-0.0003566539648496292,-0.40846524,7,0.42301422
2020-02-20,-0.001426328462499904,0.4191155,14,-0.40846524
2020-02-21,-0.004999379924960912,0.27427068,12,0.4191155
2020-02-24,-0.02847199574787629,0.2554526,14,0.27427068
2020-02-25,-0.04075883811833669,0.2255622,22,0.2554526
2020-02-26,-0.007573623672417318,0.3187208,16,0.2255622
2020-02-27,-0.03712342024944948,0.091224775,7,0.3187208
2020-02-28,-0.01826962865357129,0.14199497,13,0.091224775
2020-03-02,0.03516674533985964,0.14354135,7,0.14199497
2020-03-03,-0.024454559393590203,0.08248276,10,0.14354135
2020-03-04,0.04132778465039655,-0.04993342,6,0.08248276
2020-03-05,-0.04892678484226287,0.2826114,11,-0.04993342
2020-03-06,-0.008756112096476754,0.11572802,8,0.2826114
2020-03-09,-0.0922015387114058,0.17266692,8,0.11572802
2020-03-10,0.05184752378445645,0.3477064,19,0.17266692
2020-03-11,-0.05868764912067037,0.05443877,6,0.3477064
2020-03-12,-0.10350103870853156,0.26070586,15,0.05443877
2020-03-13,0.07810870758246624,0.4483661,4,0.26070586
2020-03-16,-0.1134413518694889,0.19491026,7,0.4483661
2020-03-17,0.04605740433043093,0.17844298,15,0.19491026
2020-03-18,-0.07366779627067821,0.45428962,4,0.17844298
2020-03-19,0.0007396857555312941,0.46706557,12,0.45428962
2020-03-20,-0.0500831502382294,0.44338557,9,0.46706557
2020-03-23,-0.04380043483195051,0.29252556,11,0.44338557
2020-03-24,0.12651196094263661,0.011030691,7,0.29252556
2020-03-25,0.052602950128888715,-0.08327489,11,0.011030691
2020-03-26,0.06311615440041418,0.29886064,12,-0.08327489
2020-03-27,-0.042127746804613175,0.39457563,11,0.29886064
2020-03-30,0.01460352359186512,0.39365014,7,0.39457563
2020-03-31,-0.012384976380857116,0.23929612,9,0.39365014
2020-04-01,-0.04507698529203108,0.11042979,9,0.23929612
2020-04-02,0.01330959402913967,0.27054256,8,0.11042979
2020-04-03,-0.013309863147099366,0.09657836,10,0.27054256
2020-04-06,0.06922255372511521,0.37838128,11,0.09657836
2020-04-07,-0.002324077834017113,0.0010824979,10,0.37838128
2020-04-08,0.03627288233207748,0.34359637,4,0.0010824979
2020-04-09,0.015093096893051827,0.19337854,10,0.34359637
2020-04-13,-0.02926281845464951,-0.030085655,6,0.19337854
2020-04-14,0.0190646698501602,0.27917704,5,-0.030085655
2020-04-15,-0.027662433846895707,0.11632929,8,0.27917704
2020-04-16,-0.008880089612674502,0.2779848,8,0.11632929
2020-04-17,0.046955441180962065,-0.2515492,6,0.2779848
2020-04-20,-0.026624346010872157,0.1559333,5,-0.2515492
2020-04-21,-0.023607937628396636,0.23658343,15,0.1559333
2020-04-22,0.010505332278760493,0.2997651,9,0.23658343
2020-04-23,0.007920596829320337,0.088330485,10,0.2997651
2020-04-24,0.008022441010983039,0.44735798,4,0.088330485
2020-04-27,0.02484963329028056,0.37093523,9,0.44735798
2020-04-28,0.01870041782867382,0.0015852241,15,0.37093523
2020-04-29,0.01913517248119989,0.2913427,9,0.0015852241
2020-04-30,-0.019844418641498995,0.3390605,10,0.2913427
2020-05-01,-0.030213265158338443,0.17581409,11,0.3390605
2020-05-04,-0.01268658952350088,0.12660249,6,0.17581409
2020-05-05,0.003903612265738099,0.18434747,6,0.12660249
2020-05-06,-0.013772003172307756,0.098926865,5,0.18434747
2020-05-07,0.011664500531334054,0.09332276,15,0.098926865
2020-05-08,0.024845663080260705,-0.16512628,9,0.09332276
2020-05-11,-0.012517991930371064,0.09372947,10,-0.16512628
2020-05-12,-0.0280809324750374,0.24019925,10,0.09372947
2020-05-13,-0.025094912943387615,0.2897119,2,0.24019925
2020-05-14,0.010499701076125856,0.16199361,11,0.2897119
2020-05-15,-0.0035193135019759847,0.41344288,2,0.16199361
2020-05-18,0.06592656465577873,0.2223428,7,0.41344288
2020-05-19,-0.01278007950548854,0.058557626,7,0.2223428
2020-05-20,0.01869897264595144,0.21614635,6,0.058557626
2020-05-21,0.0023534403052061226,0.39975774,6,0.21614635
2020-05-22,-0.0007826598885571912,0.2573352,5,0.39975774
2020-05-26,0.04197982287904156,0.24191399,8,0.2573352
2020-05-27,0.03337334281567439,0.10658668,7,0.24191399
2020-05-28,-0.00945579962097498,0.06303089,6,0.10658668
2020-05-29,-0.006168293469116293,0.16347642,4,0.06303089
2020-06-01,0.0022166391932929574,0.049057193,10,0.16347642
2020-06-02,0.012975656009436287,0.15447186,9,0.049057193
2020-06-03,0.039009705657299776,-0.070972145,6,0.15447186
2020-06-04,0.010647730847531678,0.17076693,10,-0.070972145
2020-06-05,0.036733943436457084,-0.0041587297,11,0.17076693
2020-06-08,0.02005637657811854,0.40838933,6,-0.0041587297
2020-06-09,-0.02490506786562363,0.45393744,7,0.40838933
2020-06-10,-0.02392778475561952,0.22946973,11,0.45393744
2020-06-11,-0.07023834390216965,0.40836328,7,0.22946973
2020-06-12,0.019404427732397034,0.10922087,12,0.40836328
2020-06-15,0.00988085839915831,0.06571483,18,0.10922087
2020-06-16,0.019568484134222297,0.6320154,6,0.06571483
2020-06-17,-0.007197369826872135,-0.17822504,10,0.6320154
2020-06-18,-0.003695592954605531,0.3055058,9,-0.17822504
2020-06-19,-0.012270193245524585,0.15279359,9,0.3055058
2020-06-22,0.001682982715935477,0.03937994,17,0.15279359
2020-06-23,0.0001452459282005325,0.14660637,12,0.03937994
2020-06-24,-0.034757623105606705,0.17837445,12,0.14660637
2020-06-25,0.011102457370049557,0.2647756,16,0.17837445
2020-06-26,-0.018548709576784228,0.025494844,2,0.2647756
2020-06-29,0.03280920434813228,0.5925158,2,0.025494844
2020-06-30,0.005709381023666138,0.84879243,2,0.5925158
2020-07-01,-0.00451232206857588,0.2036153,3,0.84879243
2020-07-02,0.008627123436060868,-0.12348746,7,0.2036153
2020-07-06,0.014351909713767874,-0.10864355,14,-0.12348746
2020-07-07,-0.019151227646436175,-0.03560941,12,-0.10864355
2020-07-08,0.0,0.24287543,10,-0.03560941
2020-07-09,-0.02171029269925484,-0.01498778,9,0.24287543
2020-07-10,0.012957821597831654,0.17315297,8,-0.01498778
2020-07-13,0.004116859665943107,0.4037299,8,0.17315297
2020-07-14,0.02167220884827925,0.27006388,12,0.4037299
2020-07-15,0.0255124753667213,-0.17745866,15,0.27006388
2020-07-16,0.00027949185443709723,-0.035374448,8,-0.17745866
2020-07-17,0.006008031671671077,-0.016181653,10,-0.035374448
2020-07-20,-0.012222276486760553,-0.011608202,8,-0.016181653
2020-07-21,0.013217170490366081,0.27013415,7,-0.011608202
2020-07-22,0.008049162997961767,-0.035485484,10,0.27013415
2020-07-23,-0.003028960038070183,0.17360142,16,-0.035485484
2020-07-24,-0.008008693716934134,0.08192977,8,0.17360142
2020-07-27,0.004175684403622482,0.029603252,10,0.08192977
2020-07-28,-0.006930610742223009,0.05048853,14,0.029603252
2020-07-29,0.015215073458928474,0.019684808,12,0.05048853
2020-07-30,-0.010037473583575096,0.2130587,11,0.019684808
2020-07-31,-0.003749615759187974,0.42780375,1,0.2130587
2020-08-03,0.004181856245879967,0.043669816,6,0.42780375
2020-08-04,0.002499239017442312,0.13340382,14,0.043669816
2020-08-05,0.01911096373714316,-0.14201708,8,0.13340382
2020-08-06,0.0038048655553082344,0.22792691,13,-0.14201708
2020-08-07,0.01705710742863964,0.2854903,12,0.22792691
2020-08-10,0.02462410521496916,0.04939841,4,0.2854903
2020-08-11,0.005326020167596424,-0.14257377,9,0.04939841
2020-08-12,0.0032300631825716852,-0.016593533,7,-0.14257377
2020-08-13,-0.005280746811027415,0.017157122,8,-0.016593533
2020-08-14,0.0038850070481637466,-0.12492345,8,0.017157122
2020-08-17,-0.004643667808178931,-0.18818623,11,-0.12492345
2020-08-18,-0.0054426372367133435,0.11178353,6,-0.18818623
2020-08-19,-0.002605771332893192,0.29938495,4,0.11178353
2020-08-20,-0.0053564789195171825,-0.09790506,6,0.29938495
2020-08-21,0.004071783618566194,0.11438393,7,-0.09790506
2020-08-24,0.01805104981865946,0.5219014,6,0.11438393
2020-08-25,-0.001284912667503968,0.37864876,12,0.5219014
2020-08-26,0.0005145411631866104,0.33885404,8,0.37864876
2020-08-27,0.003600361376618455,0.13593525,11,0.33885404
2020-08-28,0.009481150806480931,0.07126428,5,0.13593525
2020-09-01,0.010152855329733423,0.028668346,6,0.07126428
2020-09-02,0.016539490290981007,0.22225262,6,0.028668346
2020-09-03,-0.02803494730380507,0.12821683,13,0.22225262
2020-09-04,0.0023176284547754555,0.25936604,9,0.12821683
2020-09-08,-0.018756444598165833,0.24290618,8,0.25936604
2020-09-09,0.015448982848172532,0.28268427,7,0.24290618
2020-09-10,-0.012764035019409592,0.18539713,11,0.28268427
2020-09-11,0.013582252327686062,0.21903078,7,0.18539713
2020-09-14,0.013529027667099403,0.10241009,8,0.21903078
2020-09-15,0.000635835165018861,0.214971,9,0.10241009
2020-09-16,0.01016363954772026,0.09607041,16,0.214971
2020-09-17,0.002012608852419717,0.07616482,7,0.09607041
2020-09-18,-0.011171164210402096,0.2945358,9,0.07616482
2020-09-21,-0.03319538157422963,0.1544038,6,0.2945358
2020-09-22,0.009885385107559319,0.23506768,9,0.1544038
2020-09-23,-0.017880386734477782,0.21410413,5,0.23506768
2020-09-24,0.0014618224162312732,0.18475097,3,0.21410413
2020-09-25,0.014994754329496374,0.24423902,7,0.18475097
2020-09-28,0.01804158007697354,0.20567629,15,0.24423902
2020-09-29,-0.008860977871104625,0.46455115,7,0.20567629
2020-10-01,-0.0029880215761944884,0.30722818,6,0.46455115
2020-10-02,0.01120529273650095,0.31033957,8,0.30722818
2020-10-05,0.01610601043907689,0.52802515,3,0.31033957
2020-10-06,-0.01217309186207638,0.56109834,11,0.52802515
2020-10-07,0.02207921309549521,0.061524067,9,0.56109834
2020-10-08,0.009922558744460686,0.35428965,4,0.061524067
2020-10-09,0.0037307546960372306,0.35225794,16,0.35428965
2020-10-12,0.0056991464197930775,0.43358317,5,0.35225794
2020-10-13,-0.011087576092676743,0.5124273,8,0.43358317
2020-10-14,0.005605944381236627,0.41815597,10,0.5124273
2020-10-15,0.003592577640252559,0.5559151,9,0.41815597
2020-10-16,0.007283146618852987,0.63480794,6,0.5559151
2020-10-19,-0.012377515641071812,0.6140264,5,0.63480794
2020-10-20,0.005211535574457304,0.3270797,10,0.6140264
2020-10-21,-0.010122218663688898,0.64123166,10,0.3270797
2020-10-22,0.008230612550713001,0.42650306,6,0.64123166
2020-10-23,0.003957754323814733,0.0789668,7,0.42650306
2020-10-26,-0.02500944035043884,0.77349544,2,0.0789668
2020-10-27,-0.021859705274874353,0.38967285,9,0.77349544
2020-10-28,-0.03281246905764679,0.17380027,7,0.38967285
2020-10-29,0.014558672589868538,0.2275576,4,0.17380027
2020-10-30,-0.0011849360675941778,0.39158887,7,0.2275576
2020-11-02,0.027019936755956486,0.19908686,6,0.39158887
2020-11-03,0.029517962376029327,0.36490786,15,0.19908686
2020-11-04,-0.010346827804990966,-0.118068084,9,0.36490786
2020-11-05,0.023554643201060488,-0.14907886,6,-0.118068084
2020-11-06,0.000984319551202928,-0.13503462,6,-0.14907886
2020-11-09,0.034054667257319426,-0.22706218,5,-0.13503462
2020-11-10,0.017596069690136718,0.45367187,4,-0.22706218
2020-11-11,-0.008412246187498362,0.1281421,7,0.45367187
2020-11-12,-0.01142914798354333,0.20132765,8,0.1281421
2020-11-13,0.022169122071135083,0.10932279,8,0.20132765
2020-11-16,0.024370327338006703,0.31450525,5,0.10932279
2020-11-17,-0.0026183970962905256,0.36358103,11,0.31450525
2020-11-18,-0.00445054468026107,0.06901558,10,0.36358103
2020-11-19,0.0025218330214149542,0.19960779,11,0.06901558
2020-11-20,-0.009033557670640402,0.1410193,5,0.19960779
2020-11-23,0.016732023707139776,0.102616474,9,0.1410193
2020-11-24,0.0174779278629984,0.21065925,11,0.102616474
