date,return,sentiment_mean,n_tweets,sentiment_lag1
2020-01-03,0.0020372148715182004,0.19777624,7,
2020-01-06,0.0009384952716282591,0.15818897,4,0.19777624
2020-01-07,-0.0014064229861199262,0.20559387,7,0.15818897
2020-01-08,-0.00046932499816332296,0.011573769,6,0.20559387
2020-01-09,0.005478958797626277,0.7045032,5,0.011573769
2020-01-10,0.002646756120196825,0.11152999,5,0.7045032
2020-01-13,0.0060560080744882505,0.2702224,7,0.11152999
2020-01-14,0.002932371667322853,0.115942396,14,0.2702224
2020-01-15,0.014004441366975984,0.025699848,12,0.115942396
2020-01-16,0.0062224723272761295,0.41533196,6,0.025699848
2020-01-17,0.006938279186340379,0.21260902,14,0.41533196
2020-01-21,0.009136986171097927,0.41485783,14,0.21260902
2020-01-22,0.003117295109880569,-0.017403007,8,0.41485783
2020-01-23,0.008878174543339501,0.39173558,12,-0.017403007
2020-01-24,0.0026401277443997007,0.46279612,6,0.39173558
2020-01-27,-0.002486784343768589,0.28252092,7,0.46279612
2020-01-28,0.004106299883204434,0.05526908,15,0.28252092
2020-01-29,0.002628945051913245,0.32035208,13,0.05526908
2020-01-30,0.009322488688451092,0.1360288,8,0.32035208
2020-01-31,-0.004474061314276967,0.6365538,5,0.1360288
2020-02-03,0.0031893479605309416,0.115906894,6,0.6365538
2020-02-04,-0.0099710064804579,0.37970948,10,0.115906894
2020-02-05,0.004086986551605554,0.05719734,7,0.37970948
2020-02-06,0.0002905543991735815,0.23834026,8,0.05719734
2020-02-07,-0.0031972277373096825,0.25095347,4,0.23834026
2020-02-10,0.0037906856942551137,0.22752142,12,0.25095347
2020-02-11,0.0036312863801153394,0.27178034,11,0.22752142
2020-02-12,0.0007234577114345608,0.1534178,10,0.27178034
2020-02-13,0.011135175908605799,0.14655036,10,0.1534178
2020-02-14,0.006722186573355771,0.29172018,9,0.14655036
2020-02-18,0.008381843608479267,0.42301422,8,0.29172018
2020-02-19,-0.010848088156618418,-0.40846524,7,0.42301422
2020-02-20,0.003560620485918431,0.4191155,14,-0.40846524
2020-02-21,-0.0018448782782242157,0.27427068,12,0.4191155
2020-02-24,-0.01165908734310983,0.2554526,14,0.27427068
2020-02-25,-0.02100482274704385,0.2255622,22,0.2554526
2020-02-26,-0.010139243698319422,0.3187208,16,0.2255622
2020-02-27,-0.04498209221998162,0.091224775,7,0.3187208
2020-02-28,-0.033421601241771515,0.14199497,13,0.091224775
2020-03-02,0.058861419524535386,0.14354135,7,0.14199497
2020-03-03,-0.012302609137945342,0.08248276,10,0.14354135
2020-03-04,0.05674328676033524,-0.04993342,6,0.08248276
2020-03-05,-0.015425169186350285,0.2826114,11,-0.04993342
2020-03-06,-0.008128688368551296,0.11572802,8,0.2826114
2020-03-09,-0.054388382095856724,0.17266692,8,0.11572802
2020-03-10,0.00929730749036528,0.3477064,19,0.17266692
2020-03-11,-0.05027329566641192,0.05443877,6,0.3477064
2020-03-12,-0.10093726554470517,0.26070586,15,0.05443877
2020-03-13,0.05448933509974396,0.4483661,4,0.26070586
2020-03-16,-0.11357745320544743,0.19491026,7,0.4483661
2020-03-17,0.12793429851759242,0.17844298,15,0.19491026
2020-03-18,-0.04353098970347424,0.45428962,4,0.17844298
2020-03-19,-0.05820493491835621,0.46706557,12,0.45428962
2020-03-20,-0.07932215057182601,0.44338557,9,0.46706557
2020-03-23,-0.05102878315794945,0.29252556,11,0.44338557
