date,return,sentiment_mean,n_tweets,sentiment_lag1
2020-01-03,-0.007572191857479038,0.19777624,7,
2020-01-06,0.0038149322226959104,0.15818897,4,0.19777624
2020-01-07,-0.0028119024309767315,0.20559387,7,0.15818897
2020-01-08,0.005330075236319232,0.011573769,6,0.20559387
2020-01-09,0.006780245579346644,0.7045032,5,0.011573769
2020-01-10,-0.0028777838441763626,0.11152999,5,0.7045032
2020-01-13,0.006877884369048015,0.2702224,7,0.11152999
2020-01-14,-0.0015249194888882212,0.115942396,14,0.2702224
2020-01-15,0.0022596908429790563,0.025699848,12,0.115942396
2020-01-16,0.008318249743772821,0.41533196,6,0.025699848
2020-01-17,0.0031127753429500693,0.21260902,14,0.41533196
2020-01-21,-0.001958078024632881,0.41485783,14,0.21260902
2020-01-22,0.00012087228900536928,-0.017403007,8,0.41485783
2020-01-23,0.0011466447612955566,0.39173558,12,-0.017403007
2020-01-24,-0.008893185578032536,0.46279612,6,0.39173558
2020-01-27,-0.016029346517625997,0.28252092,7,0.46279612
2020-01-28,0.010478964166114046,0.05526908,15,0.28252092
2020-01-29,-0.000825828586427324,0.32035208,13,0.05526908
2020-01-30,0.0032453524251645494,0.1360288,8,0.32035208
2020-01-31,-0.018157864896932607,0.6365538,5,0.1360288
2020-02-03,0.007428430300308708,0.115906894,6,0.6365538
2020-02-04,0.015241203548279847,0.37970948,10,0.115906894
2020-02-05,0.011548222453862333,0.05719734,7,0.37970948
2020-02-06,0.00336497163486138,0.23834026,8,0.05719734
2020-02-07,-0.00532968920337018,0.25095347,4,0.23834026
2020-02-10,0.007465382347961125,0.22752142,12,0.25095347
2020-02-11,0.0017328642780138903,0.27178034,11,0.22752142
2020-02-12,0.006442975806429274,0.1534178,10,0.27178034
2020-02-13,-0.001067135350728221,0.14655036,10,0.1534178
2020-02-14,0.0016021174785667558,0.29172018,9,0.14655036
2020-02-18,-0.0025769129841399785,0.42301422,8,0.29172018
2020-02-19,0.004781380620695996,-0.40846524,7,0.42301422
2020-02-20,-0.004108546333811303,0.4191155,14,-0.40846524
2020-02-21,-0.010298071628167649,0.27427068,12,0.4191155
2020-02-24,-0.033165865571549547,0.2554526,14,0.27427068
2020-02-25,-0.03030173517343604,0.2255622,22,0.2554526
2020-02-26,-0.0036783889049551988,0.3187208,16,0.2255622
2020-02-27,-0.044911659225521094,0.091224775,7,0.3187208
2020-02-28,-0.004201522168679639,0.14199497,13,0.091224775
2020-03-02,0.0433067931765283,0.14354135,7,0.14199497
2020-03-03,-0.028632677648990024,0.08248276,10,0.14354135
2020-03-04,0.04203309752805362,-0.04993342,6,0.08248276
2020-03-05,-0.03324184306076827,0.2826114,11,-0.04993342
2020-03-06,-0.016530935274228886,0.11572802,8,0.2826114
2020-03-09,-0.0780945761956201,0.17266692,8,0.11572802
2020-03-10,0.05174490797330589,0.3477064,19,0.17266692
2020-03-11,-0.04874844190592942,0.05443877,6,0.3477064
2020-03-12,-0.09567700326995199,0.26070586,15,0.05443877
2020-03-13,0.0854864614600983,0.4483661,4,0.26070586
2020-03-16,-0.10942398032765255,0.19491026,7,0.4483661
2020-03-17,0.05399210034453539,0.17844298,15,0.19491026
2020-03-18,-0.05063305188499634,0.45428962,4,0.17844298
2020-03-19,0.002125038367114973,0.46706557,12,0.45428962
2020-03-20,-0.04309410899475907,0.44338557,9,0.46706557
2020-03-23,-0.02556820620599487,0.29252556,11,0.44338557
2020-03-24,0.09060319908295589,0.011030691,7,0.29252556
2020-03-25,0.014970141378483737,-0.08327489,11,0.011030691
2020-03-26,0.05838969377262426,0.29886064,12,-0.08327489
2020-03-27,-0.02978551579998323,0.39457563,11,0.29886064
2020-03-30,0.03247564416242121,0.39365014,7,0.39457563
