date,return,sentiment_mean,n_tweets,sentiment_lag1
2020-01-03,-0.0029713473143396785,0.19777624,7,
2020-01-06,0.007781608563811826,0.15818897,4,0.19777624
2020-01-07,-0.0026286852394423743,0.20559387,7,0.15818897
2020-01-08,-0.01647170095163686,0.011573769,6,0.20559387
2020-01-09,0.007369077364742571,0.7045032,5,0.011573769
2020-01-10,-0.005652577126301628,0.11152999,5,0.7045032
2020-01-13,0.00033432762461238497,0.2702224,7,0.11152999
2020-01-14,0.00016723012820585303,0.115942396,14,0.2702224
2020-01-15,-0.007353067532653856,0.025699848,12,0.115942396
2020-01-16,0.001683504722247653,0.41533196,6,0.025699848
2020-01-17,-0.006386467840406418,0.21260902,14,0.41533196
2020-01-21,-0.01792963241042722,0.41485783,14,0.21260902
2020-01-22,-0.009645429385667814,-0.017403007,8,0.41485783
2020-01-23,-0.0038258570948845882,0.39173558,12,-0.017403007
2020-01-24,-0.011522332138743097,0.46279612,6,0.39173558
2020-01-27,-0.02772882527712983,0.28252092,7,0.46279612
2020-01-28,0.004541378573719612,0.05526908,15,0.28252092
2020-01-29,-0.01048815866273578,0.32035208,13,0.05526908
2020-01-30,0.008040984761459313,0.1360288,8,0.32035208
2020-01-31,-0.03118226102205446,0.6365538,5,0.1360288
2020-02-03,-0.013098553413744884,0.115906894,6,0.6365538
2020-02-04,0.0036022980856156295,0.37970948,10,0.115906894
2020-02-05,0.0375968884470097,0.05719734,7,0.37970948
2020-02-06,-0.01019645551953352,0.23834026,8,0.05719734
2020-02-07,-0.006990517396726403,0.25095347,4,0.23834026
2020-02-10,-0.005002104975769028,0.22752142,12,0.25095347
2020-02-11,0.011171307752397164,0.27178034,11,0.22752142
2020-02-12,0.013441316371031187,0.1534178,10,0.27178034
2020-02-13,-0.0030886418608991884,0.14655036,10,0.1534178
2020-02-14,-0.005285131437712254,0.29172018,9,0.14655036
2020-02-18,-0.00824474779608031,0.42301422,8,0.29172018
2020-02-19,0.01330117199049674,-0.40846524,7,0.42301422
2020-02-20,-0.0010938588855398113,0.4191155,14,-0.40846524
2020-02-21,-0.011863544422246575,0.27427068,12,0.4191155
2020-02-24,-0.04617657484954041,0.2554526,14,0.27427068
2020-02-25,-0.04415169433876509,0.2255622,22,0.2554526
2020-02-26,-0.030186526458258367,0.3187208,16,0.2255622
2020-02-27,-0.05347802533935864,0.091224775,7,0.3187208
2020-02-28,-0.0008828518610501934,0.14199497,13,0.091224775
2020-03-02,0.04042411751185693,0.14354135,7,0.14199497
2020-03-03,-0.03057313663130956,0.08248276,10,0.14354135
2020-03-04,0.023652892103285694,-0.04993342,6,0.08248276
2020-03-05,-0.03658544341974501,0.2826114,11,-0.04993342
2020-03-06,-0.05618447289562156,0.11572802,8,0.2826114
2020-03-09,-0.20141192751246162,0.17266692,8,0.11572802
2020-03-10,0.047436753101892215,0.3477064,19,0.17266692
2020-03-11,-0.0528833262138062,0.05443877,6,0.3477064
2020-03-12,-0.12474012970536574,0.26070586,15,0.05443877
2020-03-13,0.09229720130277497,0.4483661,4,0.26070586
2020-03-16,-0.13606709347115098,0.19491026,7,0.4483661
2020-03-17,0.006832157342639311,0.17844298,15,0.19491026
2020-03-18,-0.1435712781381684,0.45428962,4,0.17844298
2020-03-19,0.06797307196691516,0.46706557,12,0.45428962
