Adj Close,Close,High,Low,Open,Volume
XLP,XLP,XLP,XLP,XLP,XLP
69.51838684082031,72.83999633789062,72.95999908447266,71.7699966430664,71.7699966430664,12912000
68.97437286376953,72.2699966430664,73.08999633789062,72.16000366210938,72.97000122070312,13979700
68.87894439697266,72.16999816894531,72.66000366210938,72.0199966430664,72.22000122070312,10865000
68.72624206542969,72.01000213623047,72.4800033569336,71.58999633789062,72.20999908447266,12802800
69.23207092285156,72.54000091552734,72.56999969482422,71.9800033569336,72.0199966430664,9409000
69.41342163085938,72.7300033569336,72.7300033569336,72.01000213623047,72.2699966430664,7838600
69.27024841308594,72.58000183105469,73.0,72.36000061035156,72.66999816894531,11113300
69.26069641113281,72.56999969482422,72.61000061035156,72.08000183105469,72.5,9507800
69.480224609375,72.80000305175781,72.9800033569336,72.55000305175781,72.81999969482422,7712800
69.09845733642578,72.4000015258789,72.8499984741211,72.11000061035156,72.80999755859375,11566900
69.05073547363281,72.3499984741211,72.5999984741211,72.08000183105469,72.2300033569336,9641400
68.96484375,72.26000213623047,72.30999755859375,71.70999908447266,72.16999816894531,10548800
68.76441192626953,72.05000305175781,72.33999633789062,71.68000030517578,72.31999969482422,11309600
68.43038177490234,71.69999694824219,72.0,71.55999755859375,71.73999786376953,15078600
69.17481994628906,72.4800033569336,72.58999633789062,72.05999755859375,72.08000183105469,13859600
68.32539367675781,71.58999633789062,72.45999908447266,71.56999969482422,72.41999816894531,12290500
68.98393249511719,72.27999877929688,72.27999877929688,71.58999633789062,71.88999938964844,12160900
69.31797790527344,72.62999725341797,72.73999786376953,72.41999816894531,72.41999816894531,7432800
69.71882629394531,73.05000305175781,73.08000183105469,72.56999969482422,72.83000183105469,9321900
70.11012268066406,73.45999908447266,73.5,72.68000030517578,72.94000244140625,11058900
69.59474182128906,72.91999816894531,73.6500015258789,72.83000183105469,73.44000244140625,17220600
