Adj Close,Close,High,Low,Open,Volume
GLD,GLD,GLD,GLD,GLD,GLD
190.72000122070312,190.72000122070312,191.88999938964844,190.5,191.44000244140625,6025600
189.1300048828125,189.1300048828125,189.86000061035156,188.16000366210938,188.77000427246094,8661600
189.32000732421875,189.32000732421875,189.75,188.69000244140625,189.0800018310547,4416700
189.35000610351562,189.35000610351562,191.25999450683594,189.0800018310547,189.67999267578125,7481900
187.8699951171875,187.8699951171875,188.74000549316406,187.11000061035156,187.2100067138672,6215000
187.92999267578125,187.92999267578125,188.77999877929688,187.72999572753906,188.67999267578125,4437300
187.5,187.5,188.44000244140625,187.2100067138672,188.13999938964844,4504700
187.8699951171875,187.8699951171875,188.5500030517578,186.55999755859375,188.02000427246094,6831100
189.7100067138672,189.7100067138672,191.0800018310547,189.16000366210938,190.6699981689453,6833700
187.91000366210938,187.91000366210938,189.25999450683594,187.5399932861328,189.14999389648438,6548100
185.83999633789062,185.83999633789062,187.4199981689453,185.4499969482422,187.30999755859375,8643200
187.3699951171875,187.3699951171875,187.39999389648438,186.3000030517578,186.36000061035156,4685200
187.92999267578125,187.92999267578125,188.3000030517578,187.44000244140625,188.25999450683594,5719700
187.22000122070312,187.22000122070312,187.75999450683594,186.85000610351562,187.22999572753906,4397500
187.9499969482422,187.9499969482422,188.14999389648438,187.27999877929688,187.4499969482422,5040800
186.39999389648438,186.39999389648438,188.3699951171875,186.32000732421875,188.3300018310547,6085400
187.13999938964844,187.13999938964844,187.63999938964844,186.4600067138672,187.33999633789062,4651000
187.00999450683594,187.00999450683594,187.3800048828125,186.75999450683594,187.27000427246094,5064800
188.3300018310547,188.3300018310547,188.5399932861328,187.19000244140625,188.30999755859375,5629700
188.58999633789062,188.58999633789062,189.8300018310547,187.97999572753906,189.6999969482422,4976500
188.4499969482422,188.4499969482422,190.4600067138672,188.1300048828125,189.3699951171875,7886100
