Adj Close,Close,High,Low,Open,Volume
XLU,XLU,XLU,XLU,XLU,XLU
60.99664306640625,64.25,64.4000015258789,62.93000030517578,63.060001373291016,15379300
61.2244873046875,64.48999786376953,64.61000061035156,63.790000915527344,64.2300033569336,16433200
61.03461456298828,64.29000091552734,64.9000015258789,64.20999908447266,64.55999755859375,13311200
61.26245880126953,64.52999877929688,64.83999633789062,63.90999984741211,64.19999694824219,13595200
61.70866394042969,65.0,65.0199966430664,64.19000244140625,64.38999938964844,11717200
61.20550537109375,64.47000122070312,64.76000213623047,64.33000183105469,64.66000366210938,14402700
61.196006774902344,64.45999908447266,64.76000213623047,64.2300033569336,64.47000122070312,10926900
59.77195358276367,62.959999084472656,64.26000213623047,62.7599983215332,64.25,22176800
60.113731384277344,63.31999969482422,63.58000183105469,63.06999969482422,63.380001068115234,9768700
59.45867156982422,62.630001068115234,63.18000030517578,62.47999954223633,63.0099983215332,15227000
58.59475326538086,61.720001220703125,62.84000015258789,61.25,62.27000045776367,19589000
57.96817398071289,61.060001373291016,61.470001220703125,60.709999084472656,61.40999984741211,19732000
57.89221954345703,60.97999954223633,61.220001220703125,60.59000015258789,61.119998931884766,14128800
57.59791946411133,60.66999816894531,61.40999984741211,60.40999984741211,60.959999084472656,20838100
57.70234680175781,60.779998779296875,60.970001220703125,60.41999816894531,60.689998626708984,20550100
56.91437530517578,59.95000076293945,61.29999923706055,59.86000061035156,61.20000076293945,25439100
57.939693450927734,61.029998779296875,61.040000915527344,60.18000030517578,60.75,25258400
58.11057662963867,61.209999084472656,61.439998626708984,61.0099983215332,61.189998626708984,18326600
58.480831146240234,61.599998474121094,61.84000015258789,60.88999938964844,61.25,13027200
58.46184158325195,61.58000183105469,61.95000076293945,61.04999923706055,61.45000076293945,18054500
58.33842468261719,61.45000076293945,62.36000061035156,61.099998474121094,62.09000015258789,29821200
