Adj Close,Close,High,Low,Open,Volume
XLB,XLB,XLB,XLB,XLB,XLB
82.65412902832031,85.38999938964844,85.52999877929688,84.80000305175781,84.91999816894531,9962400
81.76361083984375,84.47000122070312,84.9000015258789,83.87999725341797,84.5,11679300
81.50225830078125,84.19999694824219,84.72000122070312,84.04000091552734,84.33000183105469,10212100
81.63775634765625,84.33999633789062,84.80999755859375,83.87000274658203,83.97000122070312,7346400
81.98623657226562,84.69999694824219,84.72000122070312,83.5999984741211,83.9000015258789,5183100
81.04732513427734,83.7300033569336,84.16000366210938,83.45999908447266,84.16000366210938,6455200
80.94084167480469,83.62000274658203,83.69999694824219,83.22000122070312,83.43000030517578,4101400
80.6988525390625,83.37000274658203,83.72000122070312,82.76000213623047,83.72000122070312,4271100
80.77629852294922,83.44999694824219,84.04000091552734,83.08999633789062,83.8499984741211,4133900
79.84706115722656,82.48999786376953,83.08999633789062,82.29000091552734,82.94000244140625,5276400
79.26628875732422,81.88999938964844,82.18000030517578,81.52999877929688,81.6500015258789,4643800
79.51795196533203,82.1500015258789,82.2699966430664,81.45999908447266,82.05000305175781,4660400
79.59537506103516,82.2300033569336,82.37999725341797,81.44000244140625,82.2300033569336,5826800
79.82769775390625,82.47000122070312,82.62000274658203,81.76000213623047,81.76000213623047,5392600
80.08903503417969,82.73999786376953,83.11000061035156,82.43000030517578,82.86000061035156,3945800
79.00492095947266,81.62000274658203,83.0,81.56999969482422,82.79000091552734,5158900
79.83737182617188,82.4800033569336,82.5199966430664,81.7699966430664,82.01000213623047,4867200
79.86640930175781,82.51000213623047,82.9800033569336,82.33999633789062,82.77999877929688,3899700
80.26327514648438,82.91999816894531,82.94999694824219,82.06999969482422,82.44999694824219,3562900
80.63109588623047,83.30000305175781,83.69000244140625,82.58999633789062,82.75,5425700
79.57601928710938,82.20999908447266,83.54000091552734,82.12999725341797,83.43000030517578,6739200
