Adj Close,Close,High,Low,Open,Volume
XLF,XLF,XLF,XLF,XLF,XLF
36.793880462646484,37.7599983215332,37.779998779296875,37.43000030517578,37.5,31351900
36.4820671081543,37.439998626708984,37.650001525878906,37.380001068115234,37.59000015258789,46909000
36.62822723388672,37.59000015258789,37.88999938964844,37.52000045776367,37.56999969482422,36904200
36.78413391113281,37.75,37.95000076293945,37.56999969482422,37.59000015258789,44852300
37.01799392700195,37.9900016784668,38.0099983215332,37.560001373291016,37.7599983215332,39098300
36.78413391113281,37.75,37.79999923706055,37.630001068115234,37.790000915527344,36338100
36.84259796142578,37.810001373291016,37.84000015258789,37.56999969482422,37.689998626708984,37095500
36.70618438720703,37.66999816894531,37.810001373291016,37.369998931884766,37.7599983215332,49043500
36.63798141479492,37.599998474121094,37.9900016784668,37.45000076293945,37.849998474121094,41333900
36.38462448120117,37.34000015258789,37.40999984741211,37.130001068115234,37.279998779296875,44042100
36.3164176940918,37.27000045776367,37.41999816894531,37.0,37.02000045776367,38715900
36.374881744384766,37.33000183105469,37.369998931884766,36.95000076293945,37.220001220703125,42064900
36.959529876708984,37.93000030517578,37.97999954223633,37.349998474121094,37.470001220703125,59417700
37.13492202758789,38.11000061035156,38.29999923706055,38.02000045776367,38.09000015258789,51828800
37.193389892578125,38.16999816894531,38.20000076293945,38.0099983215332,38.09000015258789,46255500
37.33955001831055,38.31999969482422,38.529998779296875,38.290000915527344,38.33000183105469,43975500
37.52469253540039,38.5099983215332,38.54999923706055,38.27000045776367,38.470001220703125,50693800
37.661109924316406,38.650001525878906,38.720001220703125,38.40999984741211,38.45000076293945,38620200
37.758548736572266,38.75,38.779998779296875,38.43000030517578,38.529998779296875,44175600
38.236019134521484,39.2400016784668,39.279998779296875,38.77000045776367,38.790000915527344,43229300
37.76829147338867,38.7599983215332,39.45000076293945,38.7400016784668,39.15999984741211,65780900
