Adj Close,Close,High,Low,Open,Volume
USO,USO,USO,USO,USO,USO
65.7699966430664,65.7699966430664,67.55999755859375,65.4800033569336,67.55999755859375,7908600
68.19000244140625,68.19000244140625,68.36000061035156,66.72000122070312,66.91999816894531,7136800
67.56999969482422,67.56999969482422,68.38999938964844,66.4000015258789,68.19000244140625,5001000
69.02999877929688,69.02999877929688,69.31999969482422,68.36000061035156,68.83000183105469,4996500
66.4000015258789,66.4000015258789,66.48999786376953,65.54000091552734,66.06999969482422,6270300
67.38999938964844,67.38999938964844,67.94999694824219,66.70999908447266,67.30000305175781,4394100
66.55999755859375,66.55999755859375,68.68000030517578,66.33999633789062,68.2699966430664,6307700
67.6500015258789,67.6500015258789,68.91999816894531,67.11000061035156,68.3499984741211,7436400
68.0199966430664,68.0199966430664,69.80999755859375,67.56999969482422,69.37999725341797,7198800
67.25,67.25,68.25,67.11000061035156,68.08999633789062,4904800
67.94000244140625,67.94000244140625,67.95999908447266,66.27999877929688,66.4800033569336,4463000
69.05999755859375,69.05999755859375,69.30999755859375,67.79000091552734,68.36000061035156,4685900
68.81999969482422,68.81999969482422,69.72000122070312,68.20999908447266,69.41000366210938,4668900
69.69000244140625,69.69000244140625,70.5,68.72000122070312,68.87999725341797,4992500
69.66000366210938,69.66000366210938,70.33000183105469,69.12000274658203,69.33999633789062,3164800
70.54000091552734,70.54000091552734,70.87999725341797,69.66000366210938,69.97000122070312,4857600
72.2300033569336,72.2300033569336,72.44999694824219,71.0199966430664,71.4800033569336,4979600
73.0999984741211,73.0999984741211,73.19000244140625,71.12999725341797,71.9800033569336,4822100
72.05000305175781,72.05000305175781,72.44999694824219,71.4800033569336,72.43000030517578,3444900
72.80999755859375,72.80999755859375,73.0999984741211,71.72000122070312,72.0,3559200
70.91999816894531,70.91999816894531,72.37000274658203,70.66000366210938,72.31999969482422,5073700
