,Source.Name,author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
182,Forbesv3_1004.csv,91478624.0,01/10/2020 01:28, ,1.31146e+18,en,37.0,3.0,2.0,16.0,Sprinklr,"After becoming CEO in 2012, David Coleman turned the College Board into a seemingly invincible cash machine. But 2020 has been its undoing https://t.co/Eb0LU8MJEu https://t.co/YLwXch6oxe"
181,Forbesv3_1004.csv,91478624.0,01/10/2020 01:41, ,1.31147e+18,en,106.0,9.0,19.0,28.0,Twitter Media Studio,"Joe Biden’s campaign received contributions from 16 billionaires and their spouses in July and August, per a review of records filed with the Federal Election Commission https://t.co/0nb6c73zQf https://t.co/r42t6b7fRR"
180,Forbesv3_1004.csv,91478624.0,01/10/2020 01:44, ,1.31147e+18,en,348.0,6.0,23.0,65.0,Sprinklr,The Biden campaign raised $10 million in 3 hours on the night of the first debate https://t.co/qUGmvqtCSp https://t.co/3aojHPT4rz
178,Forbesv3_1004.csv,91478624.0,01/10/2020 04:58, ,1.31152e+18,en,89.0,2.0,4.0,15.0,Sprinklr,Heesen Yachts launched their 163-foot-long Project Triton https://t.co/oPvnVbxlyt https://t.co/BtFBdD2AXs
176,Forbesv3_1004.csv,91478624.0,01/10/2020 07:58, ,1.31156e+18,en,164.0,3.0,3.0,23.0,Sprinklr,The dramatic reduction in automobile traffic noise in San Francisco during the Covid-19 lockdown has allowed a common songbird to sing songs that are more appealing to the ladies https://t.co/2ICnwlqIfB https://t.co/J7eUkWKi5I
173,Forbesv3_1004.csv,91478624.0,01/10/2020 11:58, ,1.31162e+18,en,169.0,34.0,96.0,27.0,Sprinklr,Chris Wallace said he never thought the face-off between President Donald Trump and Democratic nominee Joe Biden “would go off the tracks the way it did” https://t.co/A0PQKNuAru https://t.co/carc4qyDSr
172,Forbesv3_1004.csv,91478624.0,01/10/2020 12:14, ,1.31163e+18,en,251.0,16.0,16.0,38.0,Sprinklr,Inside LeBron James’ new $36.8 million Beverly Hills mansion: https://t.co/R4HozwSDui by @Noah_Kirsch https://t.co/k6GsVcrqIC
170,Forbesv3_1004.csv,91478624.0,01/10/2020 13:20, ,1.31164e+18,en,38.0,0.0,0.0,7.0,Sprinklr,Here's how the gatekeepers of 500 million tons of cargo power through the pandemic: https://t.co/bE9JawRfQ1 https://t.co/UGXljgJbyr
169,Forbesv3_1004.csv,91478624.0,01/10/2020 13:39, ,1.31165e+18,en,68.0,0.0,2.0,14.0,Sprinklr,Nikola is sticking to the go-to-market plan for battery and hydrogen trucks in the wake of the fraud allegations https://t.co/6Lrc1kC0z7 https://t.co/qrbK3hY7EC
167,Forbesv3_1004.csv,91478624.0,01/10/2020 13:58, ,1.31165e+18,en,76.0,1.0,2.0,14.0,Sprinklr,"A flight attendant went viral on TikTok with her insider travel tips. Here's her advice for airlines, hotels and more: https://t.co/8ny4dsJP3E https://t.co/Lm1CVc7fG2"
163,Forbesv3_1004.csv,91478624.0,01/10/2020 14:53, ,1.31167e+18,en,105.0,3.0,2.0,15.0,Sprinklr,Meet the Scientologist billionaire trying to make a new antibiotic: https://t.co/Hv9xY8FIYC https://t.co/OsiwpUaN1E
161,Forbesv3_1004.csv,91478624.0,01/10/2020 14:58, ,1.31167e+18,en,46.0,1.0,1.0,14.0,Sprinklr,Here's what you need to know about digital transformation https://t.co/rqlz6yuJeG Sponsored by @CroweUSA https://t.co/FxE6sH76pK
155,Forbesv3_1004.csv,91478624.0,01/10/2020 16:13, ,1.31169e+18,en,266.0,37.0,21.0,83.0,Sprinklr,The Irish Supreme Court has ruled that the bread used to make Subway sandwiches cannot be defined as bread https://t.co/VcuLgBDBue https://t.co/LMEKKeoPSK
153,Forbesv3_1004.csv,91478624.0,01/10/2020 16:43, ,1.31169e+18,en,48.0,3.0,2.0,12.0,Sprinklr,The EU has started legal proceedings against the UK after it refused to abandon controversial plans to break international law and the Brexit agreement both parties agreed to last year https://t.co/WsECArRUoo https://t.co/tiQcQh2fQE
152,Forbesv3_1004.csv,91478624.0,01/10/2020 16:58, ,1.3117e+18,en,45.0,2.0,1.0,8.0,Sprinklr,"At 2 PM EST today, Forbes' Chief Content Officer @RandallLane will go Live with the cofounder and CEO of @GLBLCTZN, @Hughcevans. Join the conversation here: https://t.co/jAQT4AlOm9 https://t.co/7bkbJsCAFW"
151,Forbesv3_1004.csv,91478624.0,01/10/2020 17:08, ,1.3117e+18,en,34.0,0.0,1.0,5.0,Twitter Web App,CMOs have not only helped their brands weather trials—they have shown how marketing can support an effective business and community response to moments of extreme challenge
147,Forbesv3_1004.csv,91478624.0,01/10/2020 17:14, ,1.3117e+18,en,26.0,0.0,1.0,6.0,Twitter Web App,"Speaking to Forbes, then-Carbon CMO Treseder, now senior VP and head of global marketing and communications at Peloton, Dara Treseder shared her passionate view on the need to end racial inequality and build and retain diverse talent at all ranks within companies immediately https://t.co/k8j4OaE6gi"
146,Forbesv3_1004.csv,91478624.0,01/10/2020 17:15, ,1.3117e+18,en,26.0,0.0,1.0,1.0,Twitter Web App,"Although she has since left Netflix, Jackie Lee-Joe, previously CMO at BBC Studios, was at the helm when the lockdown caused homebound viewers to consume streaming content in bulk #InfluentialCMOs https://t.co/1cBsY1vxOV"
141,Forbesv3_1004.csv,91478624.0,01/10/2020 17:43, ,1.31171e+18,en,52.0,4.0,4.0,18.0,Sprinklr,"United and American Airlines could furlough 32,000 staff members as Washington struggles to agree on bailout billions https://t.co/EpkLpj7dCj https://t.co/TYf3t2JafZ"
140,Forbesv3_1004.csv,91478624.0,01/10/2020 18:13, ,1.31172e+18,en,40.0,2.0,3.0,7.0,Sprinklr,Huawei has failed to adequately resolve security flaws in the equipment used by the U.K. telecom networks https://t.co/YwRi0znTEy https://t.co/qk8yT7Af2V
138,Forbesv3_1004.csv,91478624.0,01/10/2020 18:32, ,1.31172e+18,en,1.0,0.0,0.0,0.0,Twitter for Advertisers.,"With a pandemic forcing most people to stay at home, companies are rushing to facilitate remote work for their employees. Sponsored by Office Depot"
137,Forbesv3_1004.csv,91478624.0,01/10/2020 18:34, ,1.31172e+18,en,0.0,0.0,0.0,0.0,Twitter for Advertisers.,"Virtually every business will need to pivot dramatically, changing its focus, its messaging and the tools it uses if it wants to keep generating new business through the pandemic. Sponsored by Office Depot"
136,Forbesv3_1004.csv,91478624.0,01/10/2020 18:36, ,1.31172e+18,en,1.0,0.0,0.0,0.0,Twitter for Advertisers.,"As the COVID-19 pandemic takes hold, what’s happening to your company’s carbon footprint? Sponsored by Office Depot"
134,Forbesv3_1004.csv,91478624.0,01/10/2020 18:39, ,1.31172e+18,en,0.0,0.0,0.0,0.0,Twitter for Advertisers.,"In the middle of an unprecedented health and financial crisis, businesses across every sector are being tested, moving quickly to adapt to a changing landscape. Sponsored by Office Depot"
133,Forbesv3_1004.csv,91478624.0,01/10/2020 18:40, ,1.31172e+18,en,0.0,0.0,0.0,0.0,Twitter for Advertisers.,"To thrive during Covid-19, businesses must rely on technology to bridge the gap created by social distancing and stay-at-home guidelines. Sponsored by Office Depot"
132,Forbesv3_1004.csv,91478624.0,01/10/2020 18:42, ,1.31172e+18,en,0.0,0.0,0.0,0.0,Twitter for Advertisers.,"With many people quarantining or limiting contact with others, reaching customers inside their homes is key. Sponsored by Office Depot"
130,Forbesv3_1004.csv,91478624.0,01/10/2020 18:43, ,1.31172e+18,en,401.0,9.0,19.0,85.0,Sprinklr,Harry and Meghan called for the dismantling of structural racism today in an article the pair penned for London newspaper 'The Evening Standard' https://t.co/oHiKxkIrUH https://t.co/lgByz3sAg3
126,Forbesv3_1004.csv,91478624.0,01/10/2020 19:28, ,1.31173e+18,en,77.0,1.0,12.0,25.0,Sprinklr,"According to a report, the FBI caught another Russian-made fake news site targeting U.S. voters https://t.co/e5Jzena5O4 https://t.co/MGVjdgrbKj"
125,Forbesv3_1004.csv,91478624.0,01/10/2020 19:41, ,1.31174e+18,en,46.0,1.0,1.0,16.0,Twitter Media Studio,5 adventurous ideas for a socially-distant road trip https://t.co/Kk09hZRt90 https://t.co/vF6P91G1pe
120,Forbesv3_1004.csv,91478624.0,01/10/2020 21:39, ,1.31177e+18,en,52.0,3.0,7.0,9.0,Sprinklr,"The Trump administration can still sue John Bolton over the bestselling book, a federal judge ruled https://t.co/Pkys33rdMw https://t.co/frSIUFQjSb"
119,Forbesv3_1004.csv,91478624.0,01/10/2020 21:49, ,1.31177e+18,en,32.0,6.0,8.0,6.0,Sprinklr,There's still no deal on the second stimulus as early optimism wanes https://t.co/ANuwI5CchP by @theothersarahh https://t.co/TOYdivcV9r
118,Forbesv3_1004.csv,91478624.0,01/10/2020 21:58, ,1.31177e+18,en,108.0,9.0,16.0,21.0,Sprinklr,Social media accounts known for spreading the QAnon conspiracy theory ambushed model Chrissy Teigen after she posted about losing her baby due to pregnancy complications https://t.co/03kPmbYia8 https://t.co/okMtRLgpQm
117,Forbesv3_1004.csv,91478624.0,01/10/2020 22:13, ,1.31178e+18,en,31.0,1.0,1.0,4.0,Sprinklr,"Join us Oct. 8th at 1 PM for Ep. 1 of the #ForbesCMO Summit Virtual Series to hear leading CMOs discuss how they are building diverse and inclusive teams. Register and gain insights from CMOs at @USAA, @allyfinancial, @Visible and more: https://t.co/uFUzWWAak0 #Marketers #CMO https://t.co/j7HuNmmesW"
116,Forbesv3_1004.csv,91478624.0,01/10/2020 22:28, ,1.31178e+18,en,373.0,13.0,8.0,32.0,Sprinklr,"David Dobrik’s Tesla giveaway drove 100,000 new voter registrations in 1 day https://t.co/woIFUYdN1b https://t.co/6RAYFFsSzM"
114,Forbesv3_1004.csv,91478624.0,01/10/2020 22:43, ,1.31178e+18,en,35.0,0.0,5.0,11.0,Sprinklr,"The pandemic created a plastics problem, but AI can help https://t.co/HbSgHyS03i Sponsored by @MHI_Group https://t.co/Z4fsyn51C7"
113,Forbesv3_1004.csv,91478624.0,01/10/2020 22:43, ,1.31178e+18,en,33.0,1.0,2.0,8.0,Sprinklr,CMOs have not only helped their brands weather trials—they have shown how marketing can support an effective business and community response to moments of extreme challenge. Check out this year's list of The World’s Most #InfluentialCMOs: https://t.co/7FHCYyLdph https://t.co/OWmKm85m8g
111,Forbesv3_1004.csv,91478624.0,01/10/2020 23:13, ,1.31179e+18,en,50.0,0.0,3.0,4.0,Sprinklr,The world is awash in cheap antibiotics—so why is the Scientologist billionaire Bob Duggan working on a new one...and how is he going to make any money? Find out more here: https://t.co/Jc13GYMbz6 https://t.co/PUkn4b6Grk
110,Forbesv3_1004.csv,91478624.0,01/10/2020 23:28, ,1.3118e+18,en,26.0,1.0,2.0,6.0,Sprinklr,Here are America’s Best Insurance Companies in each state 2021: https://t.co/W1qfy4Mdcg https://t.co/g4pkkWb7xo
109,Forbesv3_1004.csv,91478624.0,01/10/2020 23:33, ,1.3118e+18,en,0.0,0.0,0.0,18.0,Forbes Botstream,RT @ForbesCrypto: EXCLUSIVE: Systemically important bank shares vetting framework used to determine blockchain value and feasibility: https…
106,Forbesv3_1004.csv,91478624.0,02/10/2020 00:13, ,1.31181e+18,en,114.0,6.0,8.0,26.0,Sprinklr,"Facebook banned political ads seeking to ""delegitimize"" the U.S. election https://t.co/EjpEPBdnnZ https://t.co/LJhTMrLkqk"
105,Forbesv3_1004.csv,91478624.0,02/10/2020 00:21, ,1.31181e+18,en,66.0,1.0,3.0,8.0,Sprinklr,Here are the best gaming chairs for serious gamers: https://t.co/fCQNeFbcry #ForbesFinds https://t.co/6vCnlhPj7D
104,Forbesv3_1004.csv,91478624.0,02/10/2020 00:58, ,1.31182e+18,en,24.0,0.0,1.0,5.0,Sprinklr,Understanding hybrid cloud with AWS https://t.co/xZduW2qT1g Sponsored by @awscloud https://t.co/gTDJcIb5c9
103,Forbesv3_1004.csv,91478624.0,02/10/2020 01:14, ,1.31182e+18,en,27.0,2.0,3.0,3.0,Sprinklr,"Since her 2014 Under 30 premiere, Olivia Wilde has become part of her industry’s reckoning of its gender inequities, making her 2019 directorial debut with 'Booksmart' and hinting at an under-wraps Marvel film: https://t.co/7Wku3ogFzM #DecadeOfU30 https://t.co/5Jhf1AX0Dv"
101,Forbesv3_1004.csv,91478624.0,02/10/2020 01:41, ,1.31183e+18,en,78.0,6.0,4.0,24.0,Twitter Media Studio,The 9 richest women in America https://t.co/D6lXmqRPw2 https://t.co/Jjqjnv5XSl
98,Forbesv3_1004.csv,91478624.0,02/10/2020 04:58, ,1.31188e+18,en,73.0,1.0,2.0,27.0,Sprinklr,The real state of unemployment is much higher than the official numbers https://t.co/3Iy9wTAVoL https://t.co/xzr9wWyNfq
96,Forbesv3_1004.csv,91478624.0,02/10/2020 07:58, ,1.31192e+18,en,68.0,3.0,1.0,15.0,Sprinklr,Texas-based power provider Vistra will shut all of its Illinois and Ohio coal plants by 2027 https://t.co/7qTVD6FMtn https://t.co/c1L2fBEbJl
95,Forbesv3_1004.csv,91478624.0,02/10/2020 09:58, ,1.31195e+18,en,67.0,3.0,1.0,23.0,Sprinklr,"As states reopen and jobs in sectors with high concentrations of women workers are returning, working mothers will see increased pressure while trying to balance work, childcare, and school schedules https://t.co/CK2NcUIVcL Sponsored by @gradsoflife https://t.co/QPMvNSDBch"
94,Forbesv3_1004.csv,91478624.0,02/10/2020 10:58, ,1.31197e+18,en,119.0,1.0,7.0,50.0,Sprinklr,Some Manhattan landlords are offering new tenants free rent through 2020 amid a glut of empty apartments https://t.co/UG2q6kNan0 https://t.co/brOyy6PHyH
93,Forbesv3_1004.csv,91478624.0,02/10/2020 11:58, ,1.31198e+18,en,79.0,5.0,4.0,26.0,Sprinklr,"Amazon says 19,816 workers got Covid-19 this year https://t.co/1lI7UcdMka by @rachsandl https://t.co/SNsqqpueV1"
91,Forbesv3_1004.csv,91478624.0,02/10/2020 12:30, ,1.31199e+18,en,49.0,2.0,4.0,5.0,Twitter Media Studio,"If you're considering several high-profile destinations for a socially-distant vacation, these alternatives may be safer https://t.co/I0P1LF1Lxb https://t.co/7BaGHaU60Q"
89,Forbesv3_1004.csv,91478624.0,02/10/2020 13:39, ,1.31201e+18,en,38.0,0.0,2.0,5.0,Sprinklr,Humana said it will expand its Medicare Advantage health plan offerings to seniors in more than 3 dozen new counties next year in a move to compete with rivals for a fast-growing government business https://t.co/7ZXwDrEDRx https://t.co/4tBg88AAtE
88,Forbesv3_1004.csv,91478624.0,02/10/2020 13:58, ,1.31201e+18,en,43.0,0.0,3.0,7.0,Sprinklr,"With new funding recently raised and nearly 100 celebrity-taught classes now online, MasterClass now has a new look https://t.co/6UzhCsRGnu https://t.co/09fUhMPIZq"
86,Forbesv3_1004.csv,91478624.0,02/10/2020 14:06, ,1.31202e+18,en,50.0,0.0,2.0,9.0,Sprinklr,5 companies take on the changing challenges of ecommerce https://t.co/DgPcBbXAtU Sponsored by @Oracle https://t.co/HFwfbwrzPg
84,Forbesv3_1004.csv,91478624.0,02/10/2020 14:44, ,1.31203e+18,en,317.0,23.0,27.0,91.0,Sprinklr,Announcing this year's list of highest-paid actresses: https://t.co/v0UmeALt8J https://t.co/bRsajPaO8g
83,Forbesv3_1004.csv,91478624.0,02/10/2020 14:54, ,1.31203e+18,en,115.0,5.0,16.0,19.0,Sprinklr,Markets are reacting relatively calmly to the news that President Donald Trump and First Lady Melania Trump have tested positive for Covid-19 https://t.co/tMVW3AirL3 https://t.co/Q6NlGbVMmo
81,Forbesv3_1004.csv,91478624.0,02/10/2020 14:58, ,1.31203e+18,en,114.0,1.0,0.0,37.0,Sprinklr,Quote of the day: https://t.co/caBTZUVjEd https://t.co/XR9ddmje8o
82,Forbesv3_1004.csv,91478624.0,02/10/2020 14:58, ,1.31203e+18,en,24.0,0.0,1.0,6.0,Sprinklr,"In the middle of an unprecedented health and financial crisis, businesses across every sector are being tested, moving quickly to adapt to a changing landscape https://t.co/xbxlSxhtYU Sponsored by @officedepot https://t.co/hgGG9Q87eL"
80,Forbesv3_1004.csv,91478624.0,02/10/2020 15:14, ,1.31203e+18,en,29.0,0.0,3.0,5.0,Sprinklr,Here’s what the last jobs report before the presidential election means for voters: https://t.co/Z4BdG8edft https://t.co/Ksw2EAP833
79,Forbesv3_1004.csv,91478624.0,02/10/2020 15:28, ,1.31204e+18,en,171.0,18.0,23.0,70.0,Sprinklr,Donald Trump tested positive for Covid—and America’s nuclear doomsday planes launch https://t.co/LDMTtPzVgK https://t.co/jjvvba84HG
78,Forbesv3_1004.csv,91478624.0,02/10/2020 15:43, ,1.31204e+18,en,83.0,5.0,15.0,33.0,Sprinklr,The Dow futures down 400 points after Trump tested positive for Covid-19 https://t.co/otx0Lmg5wN https://t.co/WA88JPd0pN
77,Forbesv3_1004.csv,91478624.0,02/10/2020 16:19, ,1.31205e+18,en,165.0,6.0,38.0,39.0,Sprinklr,Vice President Mike Pence tested negative for Covid-19 this morning after President Donald Trump announced he had contracted the coronavirus https://t.co/nKbzwkVFjy https://t.co/Jwnj2UboCz
76,Forbesv3_1004.csv,91478624.0,02/10/2020 16:29, ,1.31205e+18,en,95.0,1.0,4.0,25.0,Sprinklr,Tesla’s electric car shipments jumped 44% as production rebounds from the coronavirus slump https://t.co/NQ2APyvh6p https://t.co/gKZqESSzIa
75,Forbesv3_1004.csv,91478624.0,02/10/2020 16:43, ,1.31206e+18,en,70.0,4.0,13.0,17.0,Sprinklr,The announcement that President Donald Trump tested positive for coronavirus triggered a sell-off in early morning trading around the world https://t.co/wABJkryY0t https://t.co/aJB3wVNXZD
74,Forbesv3_1004.csv,91478624.0,02/10/2020 16:59, ,1.31206e+18,en,162.0,4.0,19.0,26.0,Sprinklr,Joe Biden wishes President Donald Trump a “swift recovery” from Covid-19 https://t.co/lBPpZAaOf1 https://t.co/OvZdO9vCXs
73,Forbesv3_1004.csv,91478624.0,02/10/2020 17:10, ,1.31206e+18,en,30.0,1.0,0.0,8.0,Sprinklr,"Pitch your world-changing idea to Forbes and WeTransfer for a chance to win mentorship from Forbes and a $10,000 cash prize. Learn more about the Paste It Forward contest here. https://t.co/25YmJ2Bn5Y Sponsored by @WeTransfer https://t.co/Ym3wQhBWzp"
72,Forbesv3_1004.csv,91478624.0,02/10/2020 17:13, ,1.31206e+18,en,96.0,3.0,11.0,29.0,Sprinklr,"Putin, Boris Johnson and Angela Merkel among world leaders to wish Trump a speedy recovery from Covid-19 https://t.co/f5tysraU5r https://t.co/hC1okwu8HA"
69,Forbesv3_1004.csv,91478624.0,02/10/2020 17:43, ,1.31207e+18,en,100.0,7.0,12.0,43.0,Sprinklr,The White House learned that Hope Hicks had tested positive for Covid-19 Thursday—but moved forward with Trump's fundraiser anyway https://t.co/jcuaLevPls https://t.co/pwcVsKbmej
65,Forbesv3_1004.csv,91478624.0,02/10/2020 18:29, ,1.31208e+18,en,35.0,0.0,0.0,7.0,Sprinklr,"Steve is joined by healthcare policy advocate, David Goldhill, to share the philosophy behind his new company Sesame, an online marketplace for discounted health services: https://t.co/H2ggjMacTV Presented by @AtheneUSA"
63,Forbesv3_1004.csv,91478624.0,02/10/2020 18:30, ,1.31208e+18,en,61.0,1.0,3.0,5.0,Twitter Web App,The comedic actress Melissa McCarthy ($25 million) got 4th place https://t.co/MKHHtwI7cK
60,Forbesv3_1004.csv,91478624.0,02/10/2020 18:33, ,1.31208e+18,en,286.0,39.0,6.0,56.0,Twitter Web App,"Sofia Vergara tops our new ranking of the world’s highest paid actresses with $43 million, as the TV star led a surge of small-screen paydays that eclipsed those in the movie business https://t.co/SrvmM2LR3u"
58,Forbesv3_1004.csv,91478624.0,02/10/2020 18:43, ,1.31209e+18,en,35.0,0.0,0.0,8.0,Sprinklr,Here's a roundup of what top followed Forbes writers around the world explored this week: https://t.co/tq696tuXYU https://t.co/AzlMOkmhlb
57,Forbesv3_1004.csv,91478624.0,02/10/2020 18:58, ,1.31209e+18,en,71.0,1.0,5.0,11.0,Sprinklr,Pence and Biden tested negative for Covid-19—here’s why they’re still at risk: https://t.co/gPlWabE3LZ https://t.co/8nQdtIXqLb
56,Forbesv3_1004.csv,91478624.0,02/10/2020 19:14, ,1.31209e+18,en,34.0,1.0,1.0,6.0,Sprinklr,"How to provide the simple, stress-free interactions your customers crave https://t.co/i6GydIfg61 Sponsored by @servicenow https://t.co/YSn61wpzw8"
55,Forbesv3_1004.csv,91478624.0,02/10/2020 19:32, ,1.3121e+18,en,224.0,5.0,13.0,25.0,Sprinklr,Joe Biden tested negative for the virus and continues in-person campaigning following Trump's positive test https://t.co/WGzi3YOrp2 https://t.co/3sqloDOEpM
54,Forbesv3_1004.csv,91478624.0,02/10/2020 19:58, ,1.3121e+18,en,103.0,0.0,13.0,11.0,Sprinklr,Trump has Covid-19. What’s next for stimulus package negotiations? https://t.co/CIeZw5Cssw https://t.co/0epPkZ0OeN
52,Forbesv3_1004.csv,91478624.0,02/10/2020 20:28, ,1.31211e+18,en,47.0,2.0,8.0,12.0,Sprinklr,"Airlines could see more relief ahead of the stimulus deal, House Speaker Nancy Pelosi says https://t.co/vnVHylvuBi by @theothersarahh https://t.co/NWEC5IqtVQ"
49,Forbesv3_1004.csv,91478624.0,02/10/2020 21:39, ,1.31213e+18,en,81.0,2.0,6.0,20.0,Sprinklr,"Billionaire Richard Branson has pushed ahead with plans to raise up to $480 million through a blank check special purpose acquisition vehicle, or SPAC, according to a statement from his new company VG Acquisition Corp https://t.co/DruvnAsDjh by @DavidGDawkins https://t.co/TbgGyelmLI"
48,Forbesv3_1004.csv,91478624.0,02/10/2020 21:58, ,1.31214e+18,en,52.0,0.0,4.0,5.0,Sprinklr,Here's an excerpt from the #ForbesUnder30 newsletter this week: https://t.co/Ff1anOemfG https://t.co/a41VuhkczN
46,Forbesv3_1004.csv,91478624.0,02/10/2020 22:16, ,1.31214e+18,en,62.0,6.0,12.0,18.0,Sprinklr,"President Donald Trump was given an experimental antibody cocktail after testing positive for the coronavirus, days after it received positive reports https://t.co/17ozHwpt8y https://t.co/tgAwQ4LkHG"
45,Forbesv3_1004.csv,91478624.0,02/10/2020 22:29, ,1.31214e+18,en,115.0,7.0,10.0,9.0,Sprinklr,"After a contract renegotiation in 2017, Ellen Pompeo (No. 8, $19 million) is earning about $550,000 per episode for her starring role on ABC’s 'Grey’s Anatomy' https://t.co/W0D7d9rbZo by @MadelinePBerg https://t.co/iydNoHkEEY"
43,Forbesv3_1004.csv,91478624.0,02/10/2020 22:58, ,1.31215e+18,en,136.0,12.0,69.0,31.0,Sprinklr,"Trump says ""I condemn all white supremacists"" days after giving the proud boys a shout-out on the debate https://t.co/86NffrtTlL https://t.co/C6EFmOwWgQ"
41,Forbesv3_1004.csv,91478624.0,02/10/2020 23:13, ,1.31215e+18,en,163.0,16.0,22.0,57.0,Sprinklr,Supreme Court nominee Amy Coney Barrett tested positive for the coronavirus this summer https://t.co/Cf2NpXPDQu https://t.co/87sJt3DQUx
37,Forbesv3_1004.csv,91478624.0,03/10/2020 01:13, ,1.31218e+18,en,78.0,4.0,7.0,15.0,Sprinklr,"Oil prices are waiting to rise, but the stimulus will not be the cure https://t.co/naUcHk6fOw https://t.co/MPQe0Wb7tI"
36,Forbesv3_1004.csv,91478624.0,03/10/2020 01:28, ,1.31219e+18,en,225.0,5.0,21.0,45.0,Sprinklr,"Chris Wallace tells Fox News viewers: ""wear the damn mask"" https://t.co/fIXTDEGffN https://t.co/kDRfRPnxtr"
34,Forbesv3_1004.csv,91478624.0,03/10/2020 02:36, ,1.3122e+18,en,54.0,0.0,9.0,11.0,Sprinklr,"Many companies see slowdowns as periods of retrenchment, but our experience suggests that this may be a critical time for building commercial capabilities and systems. https://t.co/GCQ63X7UK8 Sponsored by @KPMG https://t.co/5Wo3RR8FOc"
33,Forbesv3_1004.csv,91478624.0,03/10/2020 04:58, ,1.31224e+18,en,59.0,0.0,5.0,17.0,Sprinklr,Here's how fintech can help the financial health crisis: https://t.co/jlKZN0I8SG https://t.co/6CNgxFsbhx
30,Forbesv3_1004.csv,91478624.0,03/10/2020 07:58, ,1.31229e+18,en,124.0,1.0,3.0,27.0,Sprinklr,Here are 5 strategies for advancing your career in a tough job market: https://t.co/RFVLvHw5Eu https://t.co/AxiIJ2VdF6
29,Forbesv3_1004.csv,91478624.0,03/10/2020 08:03, ,1.31229e+18,en,0.0,0.0,0.0,17.0,Forbes Botstream,RT @ForbesAdvisor: The FAFSA is available each year on Oct. 1 for the following school year. That means it opens today for students plannin…
28,Forbesv3_1004.csv,91478624.0,03/10/2020 10:33, ,1.31232e+18,en,0.0,0.0,0.0,48.0,Forbes Botstream,RT @ForbesCrypto: Depository Trust and Clearing Corporation (DTCC) is moving $11 trillion to a blockchain. For the first time ever they've…
27,Forbesv3_1004.csv,91478624.0,03/10/2020 10:58, ,1.31233e+18,en,179.0,4.0,9.0,39.0,Sprinklr,Is working from home here to stay? https://t.co/ZFp0YLdRop https://t.co/jkbyMV1bAX
26,Forbesv3_1004.csv,91478624.0,03/10/2020 11:03, ,1.31233e+18,en,0.0,0.0,0.0,6.0,Forbes Botstream,"RT @ForbesAdvisor: Early Friday morning, President Trump announced he had tested positive for Covid-19, causing speculation about the poten…"
24,Forbesv3_1004.csv,91478624.0,03/10/2020 12:13, ,1.31235e+18,en,94.0,0.0,3.0,9.0,Sprinklr,"After writing hits for Charlie Puth and Kane Brown, Shy Carter is paving his own lane in country music https://t.co/B0vhA8W7EG https://t.co/hYKDZff7m0"
22,Forbesv3_1004.csv,91478624.0,03/10/2020 13:58, ,1.31238e+18,en,110.0,3.0,3.0,40.0,Sprinklr,"The 50-minute rule makes virtual meetings more productive, according to neuroscience https://t.co/h2tIRur8DN https://t.co/QxyTByPza3"
21,Forbesv3_1004.csv,91478624.0,03/10/2020 14:19, ,1.31238e+18,en,169.0,3.0,5.0,37.0,Sprinklr,New evidence of underground saltwater bodies raised the possibility of life on Mars https://t.co/QHJfpAYKiR https://t.co/JAsQBnHlFZ
20,Forbesv3_1004.csv,91478624.0,03/10/2020 14:39, ,1.31239e+18,en,184.0,4.0,4.0,50.0,Sprinklr,A new study released this week revealed fascinating changes in bird song as a result of reduced urban car traffic from the Covid-19 pandemic https://t.co/CWN5Ot8EMc https://t.co/YctQhqOgMD
18,Forbesv3_1004.csv,91478624.0,03/10/2020 14:59, ,1.31239e+18,en,55.0,1.0,2.0,12.0,Sprinklr,Workforce Update: A balancing act for America's working women https://t.co/C7juAKsRv1 Sponsored by @gradsoflife https://t.co/zHvEag0DOs
17,Forbesv3_1004.csv,91478624.0,03/10/2020 15:14, ,1.3124e+18,en,97.0,1.0,2.0,19.0,Sprinklr,Here's how to buy stocks: https://t.co/GGZVh3BY8P https://t.co/uRAMA0S0vA
16,Forbesv3_1004.csv,91478624.0,03/10/2020 15:29, ,1.3124e+18,en,128.0,8.0,22.0,43.0,Sprinklr,"Disney is laying off 28,000 U.S. theme park employees amid closures https://t.co/RzYJepmY1t https://t.co/AdTVpw7ppV"
14,Forbesv3_1004.csv,91478624.0,03/10/2020 16:19, ,1.31241e+18,en,110.0,3.0,4.0,35.0,Sprinklr,Here are 4 self-affirming mind hacks to help you succeed: https://t.co/b2s6TUgOVD https://t.co/SXGbKBDKkE
11,Forbesv3_1004.csv,91478624.0,03/10/2020 16:58, ,1.31242e+18,en,73.0,0.0,7.0,12.0,Sprinklr,Here's what you need to know about Trump’s experimental coronavirus antibody treatment: https://t.co/ljjifBSGR3 https://t.co/QUypQ1KBbs
10,Forbesv3_1004.csv,91478624.0,03/10/2020 17:20, ,1.31243e+18,en,57.0,0.0,1.0,8.0,Twitter Media Studio,Former Congressman Patrick Kennedy on his fight to eradicate the stigma of addiction and why it has become so personal to him https://t.co/eiPahTP8KW
